,Name,Rating,Review Count,Price,Street Address,Zip Code,Latitude,Longitude,Url,Category
29,Kam's Corner BBQ,4.5,3,$,Kissena Blvd & Sanford Ave,11355.0,40.7571402937174,-73.8270896673203,https://www.yelp.com/biz/kams-corner-bbq-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
30,Churro and Tapioca Cart,4.5,3,No data found,218 Ferry St,7105.0,40.7282,-74.15508,https://www.yelp.com/biz/churro-and-tapioca-cart-newark?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
31,Jhal NYC,5.0,2,$,"Queens Village, NY 11101",11101.0,40.75036,-73.94478000000001,https://www.yelp.com/biz/jhal-nyc-queens-village?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
32,De' Rangoon,5.0,2,No data found,Queen Night Market,11368.0,40.74777460000001,-73.8508249,https://www.yelp.com/biz/de-rangoon-corona?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
33,Turkish Coffee Cart,5.0,2,$,72 Wall St,10005.0,40.705900146080396,-74.0087120980024,https://www.yelp.com/biz/turkish-coffee-cart-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
34,Express Halal Cart,5.0,2,No data found,William St,,40.707481832132295,-74.008410199089,https://www.yelp.com/biz/express-halal-cart-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
35,The Archway,3.5,5,$$,Under The Manhattan Bridge,11201.0,40.7031103905469,-73.9876413345337,https://www.yelp.com/biz/the-archway-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
36,Mo's Burgers,4.0,4,No data found,153 Malcolm X Blvd,10026.0,40.80322,-73.94915,https://www.yelp.com/biz/mos-burgers-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
37,Wadadli Jerk,4.5,2,No data found,370 Tompkins Ave,11216.0,40.684781,-73.944547,https://www.yelp.com/biz/wadadli-jerk-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
38,Fruit Stand Guy On The Corner,4.5,2,No data found,"New York, NY 10023",10023.0,40.776109999999996,-73.98158000000001,https://www.yelp.com/biz/fruit-stand-guy-on-the-corner-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
39,Kero's Halal Food Cart,4.5,2,$,125 Page Ave,10309.0,40.5210140165507,-74.23526735772529,https://www.yelp.com/biz/keros-halal-food-cart-staten-island?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
40,Shanta Halal Truck,4.5,2,No data found,E 14th St,,40.73232,-73.98488,https://www.yelp.com/biz/shanta-halal-truck-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
41,Chinatown Street Market,4.5,2,$$,Canal St,,40.7185044259095,-74.00076501646859,https://www.yelp.com/biz/chinatown-street-market-manhattan?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
42,Halal Cart,4.5,2,$,Avenue H At Nostrand Ave,11210.0,40.631561299999994,-73.9475403,https://www.yelp.com/biz/halal-cart-brooklyn-5?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
43,Souvlaki Master,4.5,2,No data found,Ditmars Blvd Station,11105.0,40.7756691,-73.91004179999999,https://www.yelp.com/biz/souvlaki-master-astoria?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
44,Tex Dawson's Chili Dogs,4.5,2,No data found,1690 S Ave,10314.0,40.60216,-74.18536,https://www.yelp.com/biz/tex-dawsons-chili-dogs-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
45,Manos Peruanas,3.5,3,No data found,"New York, NY 10036",10036.0,40.7587556507744,-73.98078670312108,https://www.yelp.com/biz/manos-peruanas-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
46,Dumbo Grillo,3.5,3,$,58 Pearl St,11201.0,40.703337863087704,-73.98767352104191,https://www.yelp.com/biz/dumbo-grillo-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
47,Tacos El Super Rancho,3.5,3,No data found,4108 108th St,11368.0,40.749714000000004,-73.858462,https://www.yelp.com/biz/tacos-el-super-rancho-corona?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
48,UrbanSpace,3.0,5,$$,W 33rd St,10018.0,40.751772499999994,-73.994573,https://www.yelp.com/biz/urbanspace-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
49,Halal Food Cart,4.0,2,$,1095 Amsterdam Ave,10025.0,40.80513,-73.96207,https://www.yelp.com/biz/halal-food-cart-new-york-12?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,Street Food
